"Notes"	"County"	"County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Bexar County, TX"	"48029"	"Jan., 2018"	"2018/01"	12	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Feb., 2018"	"2018/02"	22	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Mar., 2018"	"2018/03"	14	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Apr., 2018"	"2018/04"	23	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"May, 2018"	"2018/05"	16	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jun., 2018"	"2018/06"	29	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Jul., 2018"	"2018/07"	23	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Aug., 2018"	"2018/08"	30	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Sep., 2018"	"2018/09"	23	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Oct., 2018"	"2018/10"	16	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Nov., 2018"	"2018/11"	13	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"Dec., 2018"	"2018/12"	16	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"Oct., 2009"	"2009/10"	10	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"Aug., 2015"	"2015/08"	10	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"Apr., 2016"	"2016/04"	11	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"Sep., 2016"	"2016/09"	11	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"Aug., 2018"	"2018/08"	10	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 1999"	"1999/01"	11	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 1999"	"1999/02"	14	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 1999"	"1999/03"	14	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 1999"	"1999/04"	16	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 1999"	"1999/05"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 1999"	"1999/06"	15	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 1999"	"1999/07"	11	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 1999"	"1999/08"	16	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 1999"	"1999/10"	16	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Nov., 1999"	"1999/11"	12	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 1999"	"1999/12"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2000"	"2000/05"	14	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2000"	"2000/06"	15	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2000"	"2000/09"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2000"	"2000/10"	13	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Nov., 2000"	"2000/11"	13	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2000"	"2000/12"	16	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 2001"	"2001/01"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2001"	"2001/02"	10	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2001"	"2001/03"	11	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2001"	"2001/04"	12	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2001"	"2001/05"	21	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2001"	"2001/06"	19	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2001"	"2001/07"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2001"	"2001/08"	12	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2001"	"2001/09"	16	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2001"	"2001/10"	12	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Nov., 2001"	"2001/11"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2001"	"2001/12"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 2002"	"2002/01"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2002"	"2002/02"	14	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2002"	"2002/03"	25	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2002"	"2002/04"	21	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2002"	"2002/05"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2002"	"2002/06"	14	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2002"	"2002/07"	25	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2002"	"2002/08"	24	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2002"	"2002/09"	14	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2002"	"2002/10"	19	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Nov., 2002"	"2002/11"	15	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2002"	"2002/12"	23	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 2003"	"2003/01"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2003"	"2003/02"	14	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2003"	"2003/03"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2003"	"2003/04"	19	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2003"	"2003/05"	15	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2003"	"2003/06"	19	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2003"	"2003/07"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2003"	"2003/08"	13	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2003"	"2003/09"	20	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2003"	"2003/10"	14	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Nov., 2003"	"2003/11"	14	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2003"	"2003/12"	19	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2004"	"2004/02"	15	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2004"	"2004/03"	23	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2004"	"2004/04"	15	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2004"	"2004/05"	11	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2004"	"2004/06"	21	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2004"	"2004/07"	22	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2004"	"2004/08"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2004"	"2004/09"	16	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2004"	"2004/10"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Nov., 2004"	"2004/11"	20	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2004"	"2004/12"	15	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 2005"	"2005/01"	22	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2005"	"2005/02"	21	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2005"	"2005/03"	23	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2005"	"2005/04"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2005"	"2005/05"	26	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2005"	"2005/06"	26	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2005"	"2005/07"	26	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2005"	"2005/08"	21	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2005"	"2005/09"	15	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Nov., 2005"	"2005/11"	24	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2005"	"2005/12"	12	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 2006"	"2006/01"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2006"	"2006/02"	15	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2006"	"2006/03"	24	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2006"	"2006/04"	19	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2006"	"2006/05"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2006"	"2006/06"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2006"	"2006/07"	26	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2006"	"2006/08"	21	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2006"	"2006/09"	19	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2006"	"2006/10"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Nov., 2006"	"2006/11"	20	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2006"	"2006/12"	24	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 2007"	"2007/01"	20	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2007"	"2007/02"	24	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2007"	"2007/03"	23	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2007"	"2007/04"	24	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2007"	"2007/05"	20	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2007"	"2007/06"	13	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2007"	"2007/07"	21	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2007"	"2007/08"	22	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2007"	"2007/09"	31	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2007"	"2007/10"	19	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2007"	"2007/12"	13	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 2008"	"2008/01"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2008"	"2008/02"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2008"	"2008/03"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2008"	"2008/04"	14	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2008"	"2008/05"	23	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2008"	"2008/06"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2008"	"2008/07"	14	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2008"	"2008/08"	24	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2008"	"2008/09"	21	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2008"	"2008/10"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 2009"	"2009/01"	32	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2009"	"2009/02"	15	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2009"	"2009/03"	33	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2009"	"2009/04"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2009"	"2009/05"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2009"	"2009/06"	20	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2009"	"2009/07"	12	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2009"	"2009/08"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2009"	"2009/09"	14	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2009"	"2009/10"	22	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2009"	"2009/12"	20	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 2010"	"2010/01"	15	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2010"	"2010/02"	14	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2010"	"2010/03"	19	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2010"	"2010/04"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2010"	"2010/05"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2010"	"2010/06"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2010"	"2010/07"	20	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2010"	"2010/08"	19	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2010"	"2010/09"	13	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2010"	"2010/10"	22	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Nov., 2010"	"2010/11"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2010"	"2010/12"	24	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 2011"	"2011/01"	28	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2011"	"2011/02"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2011"	"2011/03"	24	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2011"	"2011/04"	19	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2011"	"2011/05"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2011"	"2011/06"	15	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2011"	"2011/07"	30	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2011"	"2011/08"	21	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2011"	"2011/09"	24	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2011"	"2011/10"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Nov., 2011"	"2011/11"	23	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2011"	"2011/12"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 2012"	"2012/01"	23	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2012"	"2012/02"	21	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2012"	"2012/03"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2012"	"2012/04"	20	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2012"	"2012/05"	25	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2012"	"2012/06"	16	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2012"	"2012/07"	26	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2012"	"2012/08"	23	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2012"	"2012/09"	33	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2012"	"2012/10"	30	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Nov., 2012"	"2012/11"	24	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2012"	"2012/12"	17	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 2013"	"2013/01"	30	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2013"	"2013/02"	23	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2013"	"2013/03"	21	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2013"	"2013/04"	26	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2013"	"2013/05"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2013"	"2013/06"	16	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2013"	"2013/07"	23	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2013"	"2013/08"	19	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2013"	"2013/09"	18	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2013"	"2013/10"	22	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Nov., 2013"	"2013/11"	20	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2013"	"2013/12"	24	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 2014"	"2014/01"	29	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2014"	"2014/02"	28	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2014"	"2014/03"	37	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2014"	"2014/04"	35	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2014"	"2014/05"	23	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2014"	"2014/06"	22	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2014"	"2014/07"	33	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2014"	"2014/08"	34	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2014"	"2014/09"	22	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2014"	"2014/10"	38	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Nov., 2014"	"2014/11"	26	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2014"	"2014/12"	28	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 2015"	"2015/01"	21	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2015"	"2015/02"	22	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2015"	"2015/03"	29	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2015"	"2015/04"	20	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2015"	"2015/05"	19	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2015"	"2015/06"	28	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2015"	"2015/07"	29	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2015"	"2015/08"	22	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2015"	"2015/09"	42	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2015"	"2015/10"	27	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Nov., 2015"	"2015/11"	23	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2015"	"2015/12"	22	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 2016"	"2016/01"	32	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2016"	"2016/02"	26	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2016"	"2016/03"	30	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2016"	"2016/04"	36	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2016"	"2016/05"	22	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2016"	"2016/06"	26	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2016"	"2016/07"	30	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2016"	"2016/08"	30	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2016"	"2016/09"	39	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2016"	"2016/10"	25	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Nov., 2016"	"2016/11"	20	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2016"	"2016/12"	24	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 2017"	"2017/01"	15	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2017"	"2017/02"	28	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2017"	"2017/03"	31	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2017"	"2017/04"	29	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2017"	"2017/05"	32	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2017"	"2017/06"	30	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2017"	"2017/07"	28	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2017"	"2017/08"	27	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2017"	"2017/09"	38	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2017"	"2017/10"	20	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Nov., 2017"	"2017/11"	38	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2017"	"2017/12"	28	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jan., 2018"	"2018/01"	33	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Feb., 2018"	"2018/02"	24	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Mar., 2018"	"2018/03"	29	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Apr., 2018"	"2018/04"	31	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"May, 2018"	"2018/05"	33	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jun., 2018"	"2018/06"	32	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Jul., 2018"	"2018/07"	40	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Aug., 2018"	"2018/08"	32	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Sep., 2018"	"2018/09"	22	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Oct., 2018"	"2018/10"	34	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Nov., 2018"	"2018/11"	26	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"Dec., 2018"	"2018/12"	25	Not Applicable	Not Applicable
	"Denton County, TX"	"48121"	"May, 2002"	"2002/05"	10	Not Applicable	Not Applicable
	"Denton County, TX"	"48121"	"Aug., 2012"	"2012/08"	10	Not Applicable	Not Applicable
	"Denton County, TX"	"48121"	"Dec., 2015"	"2015/12"	12	Not Applicable	Not Applicable
	"Denton County, TX"	"48121"	"Jun., 2017"	"2017/06"	11	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"Jun., 2001"	"2001/06"	11	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"May, 2006"	"2006/05"	10	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"Jul., 2006"	"2006/07"	12	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"Sep., 2006"	"2006/09"	10	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"Oct., 2006"	"2006/10"	10	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"May, 2011"	"2011/05"	10	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"Apr., 2013"	"2013/04"	13	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"Feb., 2014"	"2014/02"	11	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"Nov., 2014"	"2014/11"	10	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"Mar., 2016"	"2016/03"	11	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"May, 2016"	"2016/05"	12	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"Jan., 2017"	"2017/01"	11	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"Mar., 2017"	"2017/03"	14	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"May, 2017"	"2017/05"	10	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"Nov., 2017"	"2017/11"	14	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"Jul., 2018"	"2018/07"	10	Not Applicable	Not Applicable
	"Fort Bend County, TX"	"48157"	"Jun., 2016"	"2016/06"	10	Not Applicable	Not Applicable
	"Galveston County, TX"	"48167"	"Jul., 2007"	"2007/07"	11	Not Applicable	Not Applicable
	"Galveston County, TX"	"48167"	"Apr., 2018"	"2018/04"	12	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jan., 1999"	"1999/01"	14	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Feb., 1999"	"1999/02"	18	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Mar., 1999"	"1999/03"	19	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Apr., 1999"	"1999/04"	22	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"May, 1999"	"1999/05"	21	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jun., 1999"	"1999/06"	18	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jul., 1999"	"1999/07"	18	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Aug., 1999"	"1999/08"	16	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Sep., 1999"	"1999/09"	12	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Oct., 1999"	"1999/10"	21	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Nov., 1999"	"1999/11"	15	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Dec., 1999"	"1999/12"	21	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"Jan., 2000"	"2000/01"	15	Not Applicable	Not Applicable
