"Notes"	"County"	"County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Bristol County, MA"	"25005"	"Feb., 2012"	"2012/02"	10	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2012"	"2012/06"	15	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Aug., 2012"	"2012/08"	13	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Sep., 2012"	"2012/09"	12	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2012"	"2012/11"	10	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2012"	"2012/12"	14	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2013"	"2013/02"	11	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Mar., 2013"	"2013/03"	10	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2013"	"2013/04"	17	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2013"	"2013/05"	12	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2013"	"2013/06"	11	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jul., 2013"	"2013/07"	19	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Aug., 2013"	"2013/08"	10	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Sep., 2013"	"2013/09"	15	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2013"	"2013/10"	10	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2013"	"2013/12"	23	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2014"	"2014/01"	22	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2014"	"2014/02"	19	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Mar., 2014"	"2014/03"	18	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2014"	"2014/04"	15	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2014"	"2014/05"	11	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2014"	"2014/06"	13	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jul., 2014"	"2014/07"	12	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Aug., 2014"	"2014/08"	19	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Sep., 2014"	"2014/09"	14	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2014"	"2014/10"	21	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2014"	"2014/12"	15	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2015"	"2015/01"	20	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2015"	"2015/02"	17	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Mar., 2015"	"2015/03"	18	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2015"	"2015/04"	14	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2015"	"2015/05"	21	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2015"	"2015/06"	13	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jul., 2015"	"2015/07"	12	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Aug., 2015"	"2015/08"	18	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Sep., 2015"	"2015/09"	17	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2015"	"2015/10"	19	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2015"	"2015/11"	15	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2016"	"2016/01"	25	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2016"	"2016/02"	23	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Mar., 2016"	"2016/03"	21	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2016"	"2016/04"	27	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2016"	"2016/05"	24	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2016"	"2016/06"	31	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jul., 2016"	"2016/07"	29	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Aug., 2016"	"2016/08"	26	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Sep., 2016"	"2016/09"	24	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2016"	"2016/10"	20	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2016"	"2016/11"	18	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2016"	"2016/12"	16	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2017"	"2017/01"	22	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2017"	"2017/02"	16	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Mar., 2017"	"2017/03"	25	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2017"	"2017/04"	21	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2017"	"2017/05"	19	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2017"	"2017/06"	27	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jul., 2017"	"2017/07"	23	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Aug., 2017"	"2017/08"	28	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Sep., 2017"	"2017/09"	20	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2017"	"2017/10"	28	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2017"	"2017/11"	30	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2017"	"2017/12"	27	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jan., 2018"	"2018/01"	19	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Feb., 2018"	"2018/02"	22	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Mar., 2018"	"2018/03"	21	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Apr., 2018"	"2018/04"	24	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"May, 2018"	"2018/05"	23	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jun., 2018"	"2018/06"	27	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Jul., 2018"	"2018/07"	19	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Aug., 2018"	"2018/08"	19	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Sep., 2018"	"2018/09"	20	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Oct., 2018"	"2018/10"	22	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Nov., 2018"	"2018/11"	20	Not Applicable	Not Applicable
	"Bristol County, MA"	"25005"	"Dec., 2018"	"2018/12"	20	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Apr., 2001"	"2001/04"	13	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Aug., 2001"	"2001/08"	12	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Dec., 2001"	"2001/12"	15	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jan., 2003"	"2003/01"	12	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Mar., 2003"	"2003/03"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"May, 2003"	"2003/05"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jun., 2003"	"2003/06"	18	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Oct., 2003"	"2003/10"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Nov., 2004"	"2004/11"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Dec., 2004"	"2004/12"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Mar., 2005"	"2005/03"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"May, 2005"	"2005/05"	13	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jun., 2005"	"2005/06"	11	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jul., 2005"	"2005/07"	13	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Aug., 2005"	"2005/08"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Oct., 2005"	"2005/10"	13	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Nov., 2005"	"2005/11"	12	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Mar., 2006"	"2006/03"	13	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"May, 2006"	"2006/05"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jun., 2006"	"2006/06"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jul., 2006"	"2006/07"	17	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Aug., 2006"	"2006/08"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Sep., 2006"	"2006/09"	16	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Nov., 2006"	"2006/11"	11	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Dec., 2006"	"2006/12"	12	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jan., 2007"	"2007/01"	15	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Feb., 2007"	"2007/02"	15	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Apr., 2007"	"2007/04"	11	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jun., 2007"	"2007/06"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jul., 2007"	"2007/07"	14	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Aug., 2007"	"2007/08"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Sep., 2007"	"2007/09"	12	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Oct., 2007"	"2007/10"	12	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Nov., 2007"	"2007/11"	14	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Dec., 2007"	"2007/12"	12	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Apr., 2008"	"2008/04"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jul., 2008"	"2008/07"	11	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Aug., 2008"	"2008/08"	12	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Sep., 2008"	"2008/09"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Apr., 2009"	"2009/04"	18	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Sep., 2009"	"2009/09"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Oct., 2009"	"2009/10"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Dec., 2009"	"2009/12"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Feb., 2010"	"2010/02"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Feb., 2011"	"2011/02"	13	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Nov., 2011"	"2011/11"	13	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Dec., 2011"	"2011/12"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Mar., 2012"	"2012/03"	12	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Apr., 2012"	"2012/04"	11	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"May, 2012"	"2012/05"	11	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jun., 2012"	"2012/06"	10	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jul., 2012"	"2012/07"	14	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Sep., 2012"	"2012/09"	13	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Oct., 2012"	"2012/10"	11	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Dec., 2012"	"2012/12"	11	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jan., 2013"	"2013/01"	11	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Feb., 2013"	"2013/02"	11	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Mar., 2013"	"2013/03"	21	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Apr., 2013"	"2013/04"	11	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"May, 2013"	"2013/05"	11	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jun., 2013"	"2013/06"	15	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jul., 2013"	"2013/07"	11	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Aug., 2013"	"2013/08"	13	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Oct., 2013"	"2013/10"	11	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Nov., 2013"	"2013/11"	13	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Dec., 2013"	"2013/12"	13	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jan., 2014"	"2014/01"	13	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Feb., 2014"	"2014/02"	17	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Mar., 2014"	"2014/03"	20	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Apr., 2014"	"2014/04"	14	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"May, 2014"	"2014/05"	23	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jun., 2014"	"2014/06"	18	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jul., 2014"	"2014/07"	15	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Aug., 2014"	"2014/08"	15	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Sep., 2014"	"2014/09"	24	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Oct., 2014"	"2014/10"	25	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Dec., 2014"	"2014/12"	13	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jan., 2015"	"2015/01"	20	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Feb., 2015"	"2015/02"	15	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Mar., 2015"	"2015/03"	25	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Apr., 2015"	"2015/04"	17	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"May, 2015"	"2015/05"	13	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jun., 2015"	"2015/06"	15	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jul., 2015"	"2015/07"	13	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Aug., 2015"	"2015/08"	27	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Sep., 2015"	"2015/09"	25	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Oct., 2015"	"2015/10"	15	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Nov., 2015"	"2015/11"	25	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Dec., 2015"	"2015/12"	28	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jan., 2016"	"2016/01"	25	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Feb., 2016"	"2016/02"	26	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Mar., 2016"	"2016/03"	30	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Apr., 2016"	"2016/04"	28	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"May, 2016"	"2016/05"	24	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jun., 2016"	"2016/06"	19	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jul., 2016"	"2016/07"	29	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Aug., 2016"	"2016/08"	36	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Sep., 2016"	"2016/09"	25	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Oct., 2016"	"2016/10"	23	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Nov., 2016"	"2016/11"	26	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Dec., 2016"	"2016/12"	25	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jan., 2017"	"2017/01"	30	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Feb., 2017"	"2017/02"	33	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Mar., 2017"	"2017/03"	28	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Apr., 2017"	"2017/04"	20	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"May, 2017"	"2017/05"	26	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jun., 2017"	"2017/06"	29	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jul., 2017"	"2017/07"	38	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Aug., 2017"	"2017/08"	26	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Sep., 2017"	"2017/09"	31	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Oct., 2017"	"2017/10"	28	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Nov., 2017"	"2017/11"	34	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Dec., 2017"	"2017/12"	23	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jan., 2018"	"2018/01"	43	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Feb., 2018"	"2018/02"	23	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Mar., 2018"	"2018/03"	26	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Apr., 2018"	"2018/04"	22	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"May, 2018"	"2018/05"	21	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jun., 2018"	"2018/06"	27	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Jul., 2018"	"2018/07"	26	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Aug., 2018"	"2018/08"	21	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Sep., 2018"	"2018/09"	19	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Oct., 2018"	"2018/10"	20	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Nov., 2018"	"2018/11"	26	Not Applicable	Not Applicable
	"Essex County, MA"	"25009"	"Dec., 2018"	"2018/12"	26	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Jan., 2002"	"2002/01"	11	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Jul., 2003"	"2003/07"	11	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Jul., 2007"	"2007/07"	14	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Dec., 2007"	"2007/12"	11	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Mar., 2009"	"2009/03"	11	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Nov., 2009"	"2009/11"	10	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Apr., 2010"	"2010/04"	12	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Jul., 2011"	"2011/07"	12	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Jan., 2012"	"2012/01"	10	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"May, 2012"	"2012/05"	10	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Aug., 2012"	"2012/08"	11	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Feb., 2013"	"2013/02"	14	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Dec., 2013"	"2013/12"	10	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"May, 2014"	"2014/05"	11	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Apr., 2015"	"2015/04"	10	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Aug., 2015"	"2015/08"	11	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Sep., 2015"	"2015/09"	12	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Oct., 2015"	"2015/10"	10	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Nov., 2015"	"2015/11"	20	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Dec., 2015"	"2015/12"	14	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Jan., 2016"	"2016/01"	20	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Feb., 2016"	"2016/02"	20	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Apr., 2016"	"2016/04"	11	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"May, 2016"	"2016/05"	11	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Jul., 2016"	"2016/07"	10	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Aug., 2016"	"2016/08"	11	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Sep., 2016"	"2016/09"	11	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Oct., 2016"	"2016/10"	17	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Nov., 2016"	"2016/11"	19	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Jan., 2017"	"2017/01"	12	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Apr., 2017"	"2017/04"	12	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Jul., 2017"	"2017/07"	13	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Sep., 2017"	"2017/09"	15	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Oct., 2017"	"2017/10"	14	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Dec., 2017"	"2017/12"	16	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Jan., 2018"	"2018/01"	18	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Feb., 2018"	"2018/02"	11	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Mar., 2018"	"2018/03"	17	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Apr., 2018"	"2018/04"	28	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"May, 2018"	"2018/05"	34	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Jun., 2018"	"2018/06"	32	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Jul., 2018"	"2018/07"	22	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Aug., 2018"	"2018/08"	14	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Sep., 2018"	"2018/09"	14	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Oct., 2018"	"2018/10"	18	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Nov., 2018"	"2018/11"	17	Not Applicable	Not Applicable
	"Hampden County, MA"	"25013"	"Dec., 2018"	"2018/12"	23	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Mar., 1999"	"1999/03"	13	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Aug., 1999"	"1999/08"	12	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Oct., 1999"	"1999/10"	11	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Jul., 2000"	"2000/07"	10	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Aug., 2000"	"2000/08"	10	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Feb., 2001"	"2001/02"	12	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Mar., 2001"	"2001/03"	13	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Apr., 2001"	"2001/04"	11	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"May, 2001"	"2001/05"	10	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Jul., 2001"	"2001/07"	14	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Aug., 2001"	"2001/08"	11	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Sep., 2001"	"2001/09"	13	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Oct., 2001"	"2001/10"	14	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Dec., 2001"	"2001/12"	13	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Jan., 2002"	"2002/01"	10	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Feb., 2002"	"2002/02"	11	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Mar., 2002"	"2002/03"	12	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Apr., 2002"	"2002/04"	15	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"May, 2002"	"2002/05"	19	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Jun., 2002"	"2002/06"	12	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Aug., 2002"	"2002/08"	10	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Nov., 2002"	"2002/11"	12	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Dec., 2002"	"2002/12"	15	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Jan., 2003"	"2003/01"	16	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Feb., 2003"	"2003/02"	10	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Mar., 2003"	"2003/03"	14	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Apr., 2003"	"2003/04"	16	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"May, 2003"	"2003/05"	17	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Jun., 2003"	"2003/06"	12	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Jul., 2003"	"2003/07"	16	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Aug., 2003"	"2003/08"	16	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Sep., 2003"	"2003/09"	10	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Nov., 2003"	"2003/11"	10	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Dec., 2003"	"2003/12"	15	Not Applicable	Not Applicable
